type,brand,model,socket,form_factor,ram_slots,max_ram,color,price,mb_ddr,mb_ddr_source
Motherboard,ASRock,760GM-GS3,AM3,Micro ATX,2,8000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,760GM-HDV,AM3+/AM3,Micro ATX,2,32000000000,Black / Blue,74.01,Unknown,insufficient_info
Motherboard,ASRock,770 Extreme3,AM3,ATX,4,16000000000,Black / White,0.0,Unknown,insufficient_info
Motherboard,ASRock,770iCafe,AM3+/AM3,ATX,4,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,870 Extreme3,AM3,ATX,4,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,870 Extreme3 R2.0,AM3+,ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,870iCafe R2.0,AM3+,ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,880G Extreme3,AM3,ATX,4,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,880G Pro3,AM3,ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,880GM-LE,AM3,Micro ATX,2,8000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,880GM-LE FX,AM3+,Micro ATX,2,8000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,880GMH/U3S3,AM3+,Micro ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,880GMH/USB3,AM3,Micro ATX,4,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,880GMH/USB3 R2.0,AM3,Micro ATX,4,16000000000,,0.0,Unknown,insufficient_info
Motherboard,ASRock,880GXH/USB3,AM3,ATX,4,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,890FX Deluxe3,AM3,ATX,4,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,890FX Deluxe4,AM3,ATX,4,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,890FX Deluxe5,AM3+,ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,890GM Pro3,AM3,Micro ATX,4,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,890GX Extreme3,AM3,ATX,4,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,890GX Extreme4,AM3,ATX,4,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,890GX Pro3,AM3,ATX,4,32000000000,,0.0,Unknown,insufficient_info
Motherboard,ASRock,960GM/U3S3 FX,AM3+,Micro ATX,2,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,970 EXTREME4,AM3+,ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,970 Extreme3,AM3+,ATX,4,32000000000,Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,970 Extreme3 R2.0,AM3+,ATX,4,64000000000,Brown / Black,305.99,Unknown,insufficient_info
Motherboard,ASRock,970 Performance,AM3+,ATX,4,64000000000,Black / Red,0.0,Unknown,insufficient_info
Motherboard,ASRock,970 Pro3,AM3+,ATX,4,32000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,970 Pro3 R2.0,AM3+,ATX,4,64000000000,Brown / Black,139.99,Unknown,insufficient_info
Motherboard,ASRock,970A-G/3.1,AM3+/AM3,ATX,4,64000000000,Black / Red,0.0,Unknown,insufficient_info
Motherboard,ASRock,970DE3/U3S3,AM3+,ATX,4,32000000000,Black / Silver,0.0,Unknown,insufficient_info
Motherboard,ASRock,970M PRO3,AM3+/AM3,Micro ATX,4,64000000000,Black,99.99,Unknown,insufficient_info
Motherboard,ASRock,980DE3/U3S3,AM3+,ATX,4,32000000000,,0.0,Unknown,insufficient_info
Motherboard,ASRock,990FX Extreme3,AM3+/AM3,ATX,4,32000000000,Black / Silver,0.0,Unknown,insufficient_info
Motherboard,ASRock,990FX Extreme4,AM3+,ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,990FX Extreme9,AM3+,ATX,4,64000000000,Black / Gold,0.0,Unknown,insufficient_info
Motherboard,ASRock,990FX Killer,AM3+,ATX,4,64000000000,Black / Red,0.0,Unknown,insufficient_info
Motherboard,ASRock,990FX Killer/3.1,AM3+/AM3,ATX,4,64000000000,Black / Red,0.0,Unknown,insufficient_info
Motherboard,ASRock,A320M,AM4,Micro ATX,2,32000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,ASRock,A320M Pro4,AM4,Micro ATX,4,64000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,ASRock,A320M-DGS,AM4,Micro ATX,2,32000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,ASRock,A320M-DVS R4.0,AM4,Micro ATX,2,32000000000,Black / Silver,73.53,DDR4,socket_rule
Motherboard,ASRock,A320M-HDV,AM4,Micro ATX,2,32000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,ASRock,A320M-HDV R3.0,AM4,Micro ATX,2,32000000000,Black,0.0,DDR4,socket_rule
Motherboard,ASRock,A320M-HDV R4.0,AM4,Micro ATX,2,32000000000,Black / White,80.01,DDR4,socket_rule
Motherboard,ASRock,A320M-ITX,AM4,Mini ITX,2,32000000000,Black / Silver,103.99,DDR4,socket_rule
Motherboard,ASRock,A520M Pro4,AM4,Micro ATX,4,128000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,ASRock,A520M-HDV,AM4,Micro ATX,2,64000000000,Black / Silver,60.99,DDR4,socket_rule
Motherboard,ASRock,A520M-HDVP,AM4,Micro ATX,2,64000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,ASRock,A520M-HDVP/DASH,AM4,Micro ATX,2,64000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,ASRock,A520M-HVS,AM4,Micro ATX,2,64000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,ASRock,A520M-ITX/ac,AM4,Mini ITX,2,64000000000,Black / Silver,104.99,DDR4,socket_rule
Motherboard,ASRock,A520M/ac,AM4,Micro ATX,2,64000000000,Black / Silver,159.99,DDR4,socket_rule
Motherboard,ASRock,A55 Pro3,FM1,ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,A55M-HVS,FM1,Micro ATX,2,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,A55M-VS,FM1,Micro ATX,2,16000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,A68M-ITX,FM2+,Mini ITX,2,32000000000,Black / Orange,0.0,Unknown,insufficient_info
Motherboard,ASRock,A75 Extreme6,FM1,ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,A75 Pro4,FM1,ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,A75 Pro4-M,FM1,Micro ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,A75 Pro4/MVP,FM1,ATX,4,32000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,A75M,FM1,Micro ATX,2,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,A75M-HVS,FM1,Micro ATX,2,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,A75M-ITX,FM1,Mini ITX,2,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,A770DE+,AM3/AM2+/AM2,ATX,4,16000000000,,0.0,Unknown,insufficient_info
Motherboard,ASRock,A780LM-S,AM3/AM2+/AM2,Micro ATX,2,8000000000,Multicolor,0.0,Unknown,insufficient_info
Motherboard,ASRock,A785GM-LE,AM3/AM2+/AM2,Micro ATX,2,8000000000,Multicolor,0.0,Unknown,insufficient_info
Motherboard,ASRock,A785GM-LE/128M,AM3/AM2+/AM2,Micro ATX,2,8000000000,Multicolor,0.0,Unknown,insufficient_info
Motherboard,ASRock,A785GMH/128M,AM3/AM2+/AM2,Micro ATX,4,16000000000,,0.0,Unknown,insufficient_info
Motherboard,ASRock,A785GXH/128M,AM3/AM2+/AM2,ATX,4,16000000000,,0.0,Unknown,insufficient_info
Motherboard,ASRock,A790GMH/128M,AM3/AM2+/AM2,Micro ATX,4,16000000000,,0.0,Unknown,insufficient_info
Motherboard,ASRock,A88M-G/3.1,FM2+,Micro ATX,4,64000000000,Black / Red,0.0,Unknown,insufficient_info
Motherboard,ASRock,AB350 Gaming-ITX/ac,AM4,Mini ITX,2,32000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,ASRock,AB350 Pro4,AM4,ATX,4,64000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,ASRock,AB350M,AM4,Micro ATX,2,32000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,ASRock,AB350M Pro4,AM4,Micro ATX,4,64000000000,Black / White,177.98,DDR4,socket_rule
Motherboard,ASRock,AB350M-HDV,AM4,Micro ATX,2,32000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,ASRock,AD2500B-ITX,Integrated Atom D2500,Mini ITX,2,4000000000,Black / Silver,0.0,Unknown,insufficient_info
Motherboard,ASRock,AD2550R/U3S3,Integrated Atom D2550,Mini ITX,2,4000000000,Black / Green,0.0,Unknown,insufficient_info
Motherboard,ASRock,AD2700-ITX,Integrated Atom D2700,Mini ITX,2,4000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,AD2700B-ITX,Integrated Atom D2700,Mini ITX,2,4000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,AD525PV3,Integrated Atom D525,Mini ITX,2,8000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,AM1B-M,AM1,Micro ATX,2,32000000000,Black / Silver,0.0,Unknown,insufficient_info
Motherboard,ASRock,AM1B-MDH,AM1,Micro ATX,2,16000000000,Black / Silver,0.0,Unknown,insufficient_info
Motherboard,ASRock,B150 GAMING K4/HYPER,LGA1151,ATX,4,64000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,ASRock,B150 Gaming K4,LGA1151,ATX,4,64000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,ASRock,B150 PRO4/D3,LGA1151,ATX,4,64000000000,Black / Orange,0.0,DDR4,socket_rule
Motherboard,ASRock,B150M Pro4,LGA1151,Micro ATX,4,64000000000,Black / Orange,0.0,DDR4,socket_rule
Motherboard,ASRock,B150M Pro4/D3,LGA1151,Micro ATX,4,64000000000,Black / Orange,0.0,DDR4,socket_rule
Motherboard,ASRock,B150M Pro4/Hyper,LGA1151,Micro ATX,4,64000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,ASRock,B150M Pro4S,LGA1151,Micro ATX,4,64000000000,Black / Orange,0.0,DDR4,socket_rule
Motherboard,ASRock,B150M Pro4S/D3,LGA1151,Micro ATX,4,64000000000,Black / Orange,0.0,DDR4,socket_rule
Motherboard,ASRock,B150M Pro4V,LGA1151,Micro ATX,4,64000000000,Black / Orange,0.0,DDR4,socket_rule
Motherboard,ASRock,B150M-DVS R2.0,LGA1151,Micro ATX,2,32000000000,Black / Orange,0.0,DDR4,socket_rule
Motherboard,ASRock,B150M-HDS,LGA1151,Micro ATX,2,32000000000,Black / Orange,0.0,DDR4,socket_rule
Motherboard,ASRock,B150M-HDV,LGA1151,Micro ATX,2,32000000000,Black / Orange,0.0,DDR4,socket_rule
Motherboard,ASRock,B150M-HDV/D3,LGA1151,ATX,2,16000000000,Black / Orange,0.0,DDR4,socket_rule
Motherboard,ASRock,B150M-ITX,LGA1151,Mini ITX,2,32000000000,Black / Orange,0.0,DDR4,socket_rule
Motherboard,ASRock,B250 Pro4,LGA1151,ATX,4,64000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,ASRock,B250M Pro4,LGA1151,Micro ATX,4,64000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,ASRock,B250M-HDV,LGA1151,Micro ATX,2,32000000000,Black / White,1008.95,DDR4,socket_rule
Motherboard,ASRock,B360 Pro4,LGA1151,ATX,4,64000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,ASRock,B360M Performance,LGA1151,Micro ATX,4,64000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,ASRock,B360M Pro4,LGA1151,Micro ATX,4,64000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,ASRock,B360M-HDV,LGA1151,Micro ATX,2,32000000000,Black / Silver,140.09,DDR4,socket_rule
Motherboard,ASRock,B360M-ITX/ac,LGA1151,Mini ITX,2,32000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,ASRock,B365 Phantom Gaming 4,LGA1151,ATX,4,128000000000,Black / Red,109.98,DDR4,socket_rule
Motherboard,ASRock,B365 Pro4,LGA1151,ATX,4,64000000000,Black / Silver,95.99,DDR4,socket_rule
Motherboard,ASRock,B365M Phantom Gaming 4,LGA1151,Micro ATX,4,128000000000,Black / Red,102.99,DDR4,socket_rule
Motherboard,ASRock,B365M Pro4,LGA1151,Micro ATX,4,64000000000,Black / Silver,69.99,DDR4,socket_rule
Motherboard,ASRock,B365M-HDV,LGA1151,Micro ATX,2,32000000000,Black / Silver,71.99,DDR4,socket_rule
Motherboard,ASRock,B365M-ITX/ac,LGA1151,Mini ITX,2,32000000000,Black / Silver,128.12,DDR4,socket_rule
Motherboard,ASRock,B450 Pro4,AM4,ATX,4,64000000000,Black / Silver,121.8,DDR4,socket_rule
Motherboard,ASRock,B450 Steel Legend,AM4,ATX,4,64000000000,Black / Silver,109.0,DDR4,socket_rule
Motherboard,ASRock,B450M PRO4,AM4,Micro ATX,4,64000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,ASRock,B450M Pro4-F,AM4,Micro ATX,4,64000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,ASRock,B450M Steel Legend,AM4,Micro ATX,4,64000000000,Black / White,84.99,DDR4,socket_rule
Motherboard,ASRock,B450M-HDV,AM4,Micro ATX,2,32000000000,Black / Silver,119.98,DDR4,socket_rule
Motherboard,ASRock,B450M-HDV R4.0,AM4,Micro ATX,2,32000000000,Black / White,59.99,DDR4,socket_rule
Motherboard,ASRock,B450M/AC,AM4,Micro ATX,4,64000000000,Black,93.98,DDR4,socket_rule
Motherboard,ASRock,B460 Phantom Gaming 4,LGA1200,ATX,4,128000000000,Black,0.0,DDR4,socket_rule
Motherboard,ASRock,B460 Pro4,LGA1200,ATX,4,128000000000,Black / Silver,114.28,DDR4,socket_rule
Motherboard,ASRock,B460 Steel Legend,LGA1200,ATX,4,128000000000,Black / Silver,119.99,DDR4,socket_rule
Motherboard,ASRock,B460M Pro4,LGA1200,Micro ATX,4,128000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,ASRock,B460M Steel Legend,LGA1200,Micro ATX,4,128000000000,Black / Silver,118.49,DDR4,socket_rule
Motherboard,ASRock,B460M-HDV,LGA1200,Micro ATX,2,64000000000,Black,0.0,DDR4,socket_rule
Motherboard,ASRock,B460M-ITX/ac,LGA1200,Mini ITX,2,64000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,ASRock,B550 Extreme4,AM4,ATX,4,128000000000,Blue / Black,144.99,DDR4,socket_rule
Motherboard,ASRock,B550 PG Velocita,AM4,ATX,4,128000000000,Silver / Black,159.99,DDR4,socket_rule
Motherboard,ASRock,B550 Phantom Gaming 4,AM4,ATX,4,128000000000,Silver / Black,99.99,DDR4,socket_rule
Motherboard,ASRock,B550 Phantom Gaming 4/ac,AM4,ATX,4,128000000000,Silver / Black,124.99,DDR4,socket_rule
Motherboard,ASRock,B550 Phantom Gaming-ITX/ax,AM4,Mini ITX,2,64000000000,Silver / Black,169.99,DDR4,socket_rule
Motherboard,ASRock,B550 Pro4,AM4,ATX,4,128000000000,Silver / Black,134.99,DDR4,socket_rule
Motherboard,ASRock,B550 Steel Legend,AM4,ATX,4,128000000000,Silver / Black,144.99,DDR4,socket_rule
Motherboard,ASRock,B550 Taichi,AM4,ATX,4,128000000000,Gold / Black,229.99,DDR4,socket_rule
Motherboard,ASRock,B550M Phantom Gaming 4,AM4,Micro ATX,4,128000000000,Black,110.0,DDR4,socket_rule
Motherboard,ASRock,B550M Pro4,AM4,Micro ATX,4,128000000000,Silver / Black,89.99,DDR4,socket_rule
Motherboard,ASRock,B550M Steel Legend,AM4,Micro ATX,4,128000000000,Silver / Black,109.99,DDR4,socket_rule
Motherboard,ASRock,B550M-HDV,AM4,Micro ATX,2,64000000000,Black,80.98,DDR4,socket_rule
Motherboard,ASRock,B550M-ITX/ac,AM4,Mini ITX,2,64000000000,Silver / Black,119.99,DDR4,socket_rule
Motherboard,ASRock,B550M/ac,AM4,Micro ATX,4,128000000000,Black / White,114.99,DDR4,socket_rule
Motherboard,ASRock,B75 Pro3,LGA1155,ATX,4,32000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,B75 Pro3-M,LGA1155,Micro ATX,4,32000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,B75M,LGA1155,Micro ATX,2,16000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,B75M R2.0,LGA1155,Micro ATX,2,16000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,B75M-DGS,LGA1155,Micro ATX,2,16000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,B75M-DGS R2.0,LGA1155,Micro ATX,2,16000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,B75M-GL,LGA1155,Micro ATX,2,16000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,B75M-GL R2.0,LGA1155,Micro ATX,2,16000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,B75M-ITX,LGA1155,Mini ITX,2,16000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,B85 Anniversary,LGA1150,ATX,4,32000000000,Black / Blue,0.0,DDR4,socket_rule
Motherboard,ASRock,B85 Killer,LGA1150,ATX,4,32000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,ASRock,B85 Pro4,LGA1150,ATX,4,32000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,ASRock,B85M,LGA1150,Micro ATX,2,16000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,ASRock,B85M Pro4,LGA1150,Micro ATX,4,32000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,ASRock,B85M Pro4/ASM,LGA1150,Micro ATX,4,32000000000,,0.0,DDR4,socket_rule
Motherboard,ASRock,B85M-DGS,LGA1150,Micro ATX,2,16000000000,Black,0.0,DDR4,socket_rule
Motherboard,ASRock,B85M-GL,LGA1150,Micro ATX,2,16000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,ASRock,B85M-HDS,LGA1150,Micro ATX,2,16000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,ASRock,B85M-ITX,LGA1150,Mini ITX,2,16000000000,,0.0,DDR4,socket_rule
Motherboard,ASRock,C226M WS,LGA1150,Micro ATX,4,32000000000,Green / Blue,0.0,DDR4,socket_rule
Motherboard,ASRock,C226WS,LGA1150,ATX,4,32000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,ASRock,C236 WSI,LGA1151,Mini ITX,2,32000000000,Green / Blue,212.99,DDR4,socket_rule
Motherboard,ASRock,C236M WS,LGA1151,Micro ATX,4,64000000000,Green / Blue,206.92,DDR4,socket_rule
Motherboard,ASRock,C246 WS,LGA1151,ATX,4,64000000000,Green / Blue,240.75,DDR4,socket_rule
Motherboard,ASRock,C246M WS,LGA1151,Micro ATX,4,64000000000,Green / Blue,255.98,DDR4,socket_rule
Motherboard,ASRock,C2550D4I,Integrated Atom C2550,Mini ITX,4,64000000000,White / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,C2750D4I,Integrated Atom C2750,Mini ITX,4,64000000000,White / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,C70M1,Integrated C-Series C-70,Mini ITX,2,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,D1520D4I,Integrated Xeon D-1520,Mini ITX,4,128000000000,Black / Green,0.0,Unknown,insufficient_info
Motherboard,ASRock,E350M1,Integrated E-Series E-350,Mini ITX,2,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,E350M1/USB3,Integrated E-Series E-350,Mini ITX,2,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,E3C222D4U,LGA1150,Micro ATX,4,32000000000,Green / Blue,189.99,DDR4,socket_rule
Motherboard,ASRock,E3C224,LGA1150,ATX,4,32000000000,Green / Blue,0.0,DDR4,socket_rule
Motherboard,ASRock,E3C224-4L,LGA1150,ATX,4,32000000000,Green / Blue,0.0,DDR4,socket_rule
Motherboard,ASRock,E3C224-V+,LGA1150,ATX,4,32000000000,Green / Blue,0.0,DDR4,socket_rule
Motherboard,ASRock,E3C224-V4L,LGA1150,ATX,4,32000000000,Green / Blue,0.0,DDR4,socket_rule
Motherboard,ASRock,E3C224D2I,LGA1150,Mini ITX,2,16000000000,Blue / White,0.0,DDR4,socket_rule
Motherboard,ASRock,E3C224D4M-16RE,LGA1150,ATX,4,32000000000,Green / Blue,561.34,DDR4,socket_rule
Motherboard,ASRock,E3C226D2I,LGA1150,Mini ITX,2,16000000000,Green,0.0,DDR4,socket_rule
Motherboard,ASRock,E3C232D4U-V1L,LGA1151,Micro ATX,4,64000000000,Green / Blue,0.0,DDR4,socket_rule
Motherboard,ASRock,E3C236D2I,LGA1151,Mini ITX,2,32000000000,Green / Blue,289.99,DDR4,socket_rule
Motherboard,ASRock,E3C236D4U,LGA1151,Micro ATX,4,64000000000,Green,269.99,DDR4,socket_rule
Motherboard,ASRock,E3C246D4U,LGA1151,Micro ATX,4,128000000000,Green,239.99,DDR4,socket_rule
Motherboard,ASRock,E3V5 Performance Gaming/OC,LGA1151,ATX,4,64000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,ASRock,E3V5 WS,LGA1151,ATX,4,64000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,ASRock,EP2C602,2 x LGA2011,SSI EEB,8,64000000000,Green / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,EP2C602-4L/D16,2 x LGA2011,SSI EEB,16,512000000000,Blue / White,0.0,Unknown,insufficient_info
Motherboard,ASRock,EP2C612 WS,2 x LGA2011-3,SSI EEB,8,256000000000,Black / Blue,385.99,Unknown,insufficient_info
Motherboard,ASRock,EP2C612D16C-4L,2 x LGA2011-3 Narrow,SSI EEB,16,1024000000000,Green / Blue,369.99,Unknown,insufficient_info
Motherboard,ASRock,EP2C612D16SM,2 x LGA2011-3 Narrow,SSI EEB,16,1024000000000,Green / Blue,429.0,Unknown,insufficient_info
Motherboard,ASRock,EP2C612D16SM-2T,2 x LGA2011-3 Narrow,SSI EEB,16,1024000000000,Green / Blue,554.29,Unknown,insufficient_info
Motherboard,ASRock,EPC612D4I,LGA2011-3 Narrow,Mini ITX,4,64000000000,Black / Green,289.98,Unknown,insufficient_info
Motherboard,ASRock,EPC612D4U-2T8R,LGA2011-3 Narrow,Micro ATX,4,512000000000,Green / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,EPC612D4U-8R,LGA2011-3 Narrow,Micro ATX,4,512000000000,Green / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,EPC612D8A,LGA2011-3 Narrow,ATX,8,256000000000,Green / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,EPC612D8A-TB,LGA2011-3 Narrow,ATX,8,256000000000,Green / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,FATAL1TY 970 PERFORMANCE/3.1,AM3+/AM3,ATX,4,64000000000,Black / Red,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A55M-DGS,FM2,Micro ATX,2,16000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A55M-DGS R2.0,FM2,Micro ATX,2,32000000000,Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A55M-HD+,FM2+,Micro ATX,2,32000000000,Black / Silver,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A55M-VG3+,FM2+,Micro ATX,2,32000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A58M-HD+ R2.0,FM2+,Micro ATX,2,32000000000,Black / Silver,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A68M-DG3+,FM2+,Micro ATX,2,32000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A68M-HD+,FM2+,Micro ATX,2,32000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A75 Pro4,FM2,ATX,4,32000000000,Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A75 Pro4-M,FM2,Micro ATX,4,32000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A75M Pro4+,FM2+,Micro ATX,4,64000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A75M-DGS,FM2,Micro ATX,2,16000000000,Black / Silver,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A75M-DGS R2.0,FM2,Micro ATX,2,32000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A75M-HD+,FM2+,Micro ATX,2,32000000000,Black / Silver,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A75M-ITX,FM2,Mini ITX,2,32000000000,Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A75M-ITX R2.0,FM2,Mini ITX,2,32000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A78 PRO3+,FM2+,ATX,4,64000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A78M PRO3+,FM2+,Micro ATX,4,64000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A78M-HD+,FM2+,Micro ATX,2,32000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A78M-HD+ R2.0,FM2+,Micro ATX,2,32000000000,Black / Silver,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A78M-ITX+,FM2+,Mini ITX,2,32000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A85X Extreme4,FM2,ATX,4,64000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A85X Extreme4-M,FM2,Micro ATX,4,64000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A85X Extreme6,FM2,ATX,4,64000000000,Black / Gold,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A85X-ITX,FM2,Mini ITX,2,32000000000,Black / Gold,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A88M EXTREME4+,FM2+,Micro ATX,4,64000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A88M EXTREME4+ R2.0,FM2+,Micro ATX,4,64000000000,Black / Silver,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A88M PRO3+,FM2+,Micro ATX,4,64000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A88M-HD+,FM2+,Micro ATX,2,32000000000,,0.0,Unknown,insufficient_info
Motherboard,ASRock,FM2A88M-HD+_R2.0,FM2+,Micro ATX,2,32000000000,Black / Silver,0.0,Unknown,insufficient_info
